"","ImageNumber","Count_Nuclei","FileName_Dna","FileName_Overlay","ImageQuality_PowerLogLogSlope_Dna","Mean_Nuclei_AreaShape_Area","Mean_Nuclei_Intensity_IntegratedIntensity_Dna","Mean_Nuclei_Intensity_MaxIntensity_Dna","Mean_Nuclei_Intensity_MeanIntensity_Dna","Metadata_gene","Metadata_plate","Metadata_posNum","Metadata_siRNA","Metadata_timeNum","Metadata_wellNum","PathName_Dna","PathName_Overlay","Metadata_gene_siRNA","Metadata_batch_treatment"
"314",314,111,"EMBO_2012_Group1--s449--PLK1--W0008--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s449--PLK1--W0008--P001--T00090--Z000--C01.ome.png.jpg",-0.87614474,462.2072072,9.06069536,0.044656689,0.019722358,"PLK1","EMBO_2012_Group1",1,"s449",90,8,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00008--s449--PLK1/P00001--s449--PLK1","/g/EMBO_HTM_2012--cp/images","PLK1_s449","EMBO_2012_Group1__PLK1"
"315",315,177,"EMBO_2012_Group1--s4445--ECT2--W0005--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s4445--ECT2--W0005--P001--T00090--Z000--C01.ome.png.jpg",-1.439993929,891.4237288,12.16519359,0.020650893,0.012732376,"ECT2","EMBO_2012_Group1",1,"s4445",90,5,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00005--s4445--ECT2/P00001--s4445--ECT2","/g/EMBO_HTM_2012--cp/images","ECT2_s4445","EMBO_2012_Group1__ECT2"
"316",316,292,"EMBO_2012_Group1--empty--empty--W0006--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0006--P001--T00090--Z000--C01.ome.png.jpg",-1.240726561,553.2260274,8.000846889,0.022757956,0.014109241,"empty","EMBO_2012_Group1",1,"empty",90,6,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00006--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"317",317,229,"EMBO_2012_Group1--s229174--Scramble--W0060--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s229174--Scramble--W0060--P001--T00090--Z000--C01.ome.png.jpg",-1.299909087,601.5851528,8.165949596,0.02251872,0.013159714,"Scramble","EMBO_2012_Group1",1,"s229174",90,60,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00060--s229174--Scramble/P00001--s229174--Scramble","/g/EMBO_HTM_2012--cp/images","Scramble_s229174","EMBO_2012_Group1__Scramble"
"318",318,365,"EMBO_2012_Group1--empty--empty--W0058--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0058--P001--T00090--Z000--C01.ome.png.jpg",-1.288581691,588.8712329,8.471993557,0.02163635,0.013743601,"empty","EMBO_2012_Group1",1,"empty",90,58,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00058--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"319",319,227,"EMBO_2012_Group1--s229174--Scramble--W0057--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s229174--Scramble--W0057--P001--T00090--Z000--C01.ome.png.jpg",-1.411148693,551.753304,7.925119205,0.02131451,0.01390008,"Scramble","EMBO_2012_Group1",1,"s229174",90,57,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00057--s229174--Scramble/P00001--s229174--Scramble","/g/EMBO_HTM_2012--cp/images","Scramble_s229174","EMBO_2012_Group1__Scramble"
"320",320,242,"EMBO_2012_Group1--s444246--XWNeg9--W0059--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s444246--XWNeg9--W0059--P001--T00090--Z000--C01.ome.png.jpg",-1.242537708,582.0619835,8.440157465,0.022846618,0.014115638,"XWNeg9","EMBO_2012_Group1",1,"s444246",90,59,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00059--s444246--XWNeg9/P00001--s444246--XWNeg9","/g/EMBO_HTM_2012--cp/images","XWNeg9_s444246","EMBO_2012_Group1__XWNeg9"
"321",321,166,"EMBO_2012_Group3--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.png.jpg",-1.3743769,690.0240964,10.49846554,0.02586901,0.014524814,"INCENP","EMBO_2012_Group3",1,"s7424",90,71,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00071--s7424--INCENP/P00001--s7424--INCENP","/g/EMBO_HTM_2012--cp/images","INCENP_s7424","EMBO_2012_Group3__INCENP"
"322",322,321,"EMBO_2012_Group3--empty--empty--W0069--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0069--P001--T00090--Z000--C01.ome.png.jpg",-1.305682489,565.0841122,7.692330269,0.021857311,0.013430561,"empty","EMBO_2012_Group3",1,"empty",90,69,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00069--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"323",323,226,"EMBO_2012_Group3--empty--empty--W0070--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0070--P001--T00090--Z000--C01.ome.png.jpg",-1.388510458,587.6858407,9.427960945,0.0249502,0.015587597,"empty","EMBO_2012_Group3",1,"empty",90,70,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00070--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"324",324,153,"EMBO_2012_Group3--empty--empty--W0072--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0072--P001--T00090--Z000--C01.ome.png.jpg",-1.190670421,576.379085,8.696563148,0.028199473,0.01471394,"empty","EMBO_2012_Group3",1,"empty",90,72,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00072--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"325",325,170,"EMBO_2012_Group4--s17612--AURKB--W0052--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--s17612--AURKB--W0052--P001--T00090--Z000--C01.ome.png.jpg",-1.223977283,745.7647059,7.835810677,0.018726235,0.010114735,"AURKB","EMBO_2012_Group4",1,"s17612",90,52,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00052--s17612--AURKB/P00001--s17612--AURKB","/g/EMBO_HTM_2012--cp/images","AURKB_s17612","EMBO_2012_Group4__AURKB"
"326",326,186,"EMBO_2012_Group4--XWNeg9--XWNeg9--W0051--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--XWNeg9--XWNeg9--W0051--P001--T00090--Z000--C01.ome.png.jpg",-1.222908486,535.4247312,5.413417664,0.016361543,0.009891906,"XWNeg9","EMBO_2012_Group4",1,"XWNeg9",90,51,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00051--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9","/g/EMBO_HTM_2012--cp/images","XWNeg9_XWNeg9","EMBO_2012_Group4__XWNeg9"
"327",327,25,"EMBO_2012_Group4--s229174--Scramble--W0049--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--s229174--Scramble--W0049--P001--T00090--Z000--C01.ome.png.jpg",-1.463084187,502.16,4.511783989,0.01241657,0.008844895,"Scramble","EMBO_2012_Group4",1,"s229174",90,49,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00049--s229174--Scramble/P00001--s229174--Scramble","/g/EMBO_HTM_2012--cp/images","Scramble_s229174","EMBO_2012_Group4__Scramble"
"328",328,198,"EMBO_2012_Group4--s3371--COPB1--W0050--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--s3371--COPB1--W0050--P001--T00090--Z000--C01.ome.png.jpg",-1.192613824,557.979798,5.755161505,0.016943764,0.01015139,"COPB1","EMBO_2012_Group4",1,"s3371",90,50,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00050--s3371--COPB1/P00001--s3371--COPB1","/g/EMBO_HTM_2012--cp/images","COPB1_s3371","EMBO_2012_Group4__COPB1"
"329",329,114,"EMBO_2012_Group3--empty--empty--W0074--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0074--P001--T00090--Z000--C01.ome.png.jpg",-1.236171635,591.6491228,9.46223774,0.03081291,0.015839203,"empty","EMBO_2012_Group3",1,"empty",90,74,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00074--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"330",330,105,"EMBO_2012_Group3--empty--empty--W0073--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0073--P001--T00090--Z000--C01.ome.png.jpg",-1.260015529,609.2380952,10.63516936,0.032271671,0.017155175,"empty","EMBO_2012_Group3",1,"empty",90,73,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00073--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"331",331,95,"EMBO_2012_Group3--empty--empty--W0076--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0076--P001--T00090--Z000--C01.ome.png.jpg",-1.231283012,619.0105263,9.955750515,0.029033096,0.015839949,"empty","EMBO_2012_Group3",1,"empty",90,76,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00076--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"332",332,156,"EMBO_2012_Group3--empty--empty--W0075--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0075--P001--T00090--Z000--C01.ome.png.jpg",-1.221369985,584.1089744,9.46650319,0.03006204,0.016167811,"empty","EMBO_2012_Group3",1,"empty",90,75,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00075--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"333",333,379,"EMBO_2012_Group1--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.png.jpg",-1.22183671,479.0527704,7.384822041,0.02485536,0.014907124,"COPB1","EMBO_2012_Group1",1,"s3371",90,29,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00029--s3371--COPB1/P00001--s3371--COPB1","/g/EMBO_HTM_2012--cp/images","COPB1_s3371","EMBO_2012_Group1__COPB1"
"334",334,252,"EMBO_2012_Group1--empty--empty--W0031--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0031--P001--T00090--Z000--C01.ome.png.jpg",-1.349072037,577.234127,7.19783032,0.01774267,0.011987978,"empty","EMBO_2012_Group1",1,"empty",90,31,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00031--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"335",335,366,"EMBO_2012_Group1--empty--empty--W0032--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0032--P001--T00090--Z000--C01.ome.png.jpg",-1.262130879,587.6830601,7.782012226,0.019485493,0.012813142,"empty","EMBO_2012_Group1",1,"empty",90,32,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00032--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"336",336,384,"EMBO_2012_Group1--empty--empty--W0030--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0030--P001--T00090--Z000--C01.ome.png.jpg",-1.414514862,543.5546875,6.766237372,0.017309501,0.011879047,"empty","EMBO_2012_Group1",1,"empty",90,30,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00030--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"337",337,178,"EMBO_2012_Group1--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.png.jpg",-1.361127696,896.505618,11.55355276,0.019659716,0.012099999,"ECT2","EMBO_2012_Group1",1,"s4445",90,55,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00055--s4445--ECT2/P00001--s4445--ECT2","/g/EMBO_HTM_2012--cp/images","ECT2_s4445","EMBO_2012_Group1__ECT2"
"338",338,333,"EMBO_2012_Group1--empty--empty--W0054--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0054--P001--T00090--Z000--C01.ome.png.jpg",-1.419487293,567.6006006,7.518140363,0.01824458,0.012658644,"empty","EMBO_2012_Group1",1,"empty",90,54,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00054--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"339",339,344,"EMBO_2012_Group1--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.png.jpg",-1.357350493,534.1482558,6.378350794,0.016811712,0.01144088,"CDC20","EMBO_2012_Group1",1,"sCDC20",90,53,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00053--sCDC20--CDC20/P00001--sCDC20--CDC20","/g/EMBO_HTM_2012--cp/images","CDC20_sCDC20","EMBO_2012_Group1__CDC20"
"340",340,159,"EMBO_2012_Group1--empty--empty--W0056--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0056--P001--T00090--Z000--C01.ome.png.jpg",-1.342741011,596.1383648,8.762559997,0.022328263,0.014269198,"empty","EMBO_2012_Group1",1,"empty",90,56,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00056--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"341",341,304,"EMBO_2012_Group3--empty--empty--W0086--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0086--P001--T00090--Z000--C01.ome.png.jpg",-1.251229198,556.2598684,8.114607418,0.022442424,0.014095147,"empty","EMBO_2012_Group3",1,"empty",90,86,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00086--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"342",342,68,"EMBO_2012_Group3--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.png.jpg",-0.868699831,433.6911765,8.246939719,0.04197174,0.018721898,"CKAP5","EMBO_2012_Group3",1,"s18928",90,88,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00088--s18928--CKAP5/P00001--s18928--CKAP5","/g/EMBO_HTM_2012--cp/images","CKAP5_s18928","EMBO_2012_Group3__CKAP5"
"343",343,253,"EMBO_2012_Group3--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.png.jpg",-1.354622518,577.9407115,8.43268254,0.022124494,0.013822557,"XWNeg9","EMBO_2012_Group3",1,"XWNeg9",90,85,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00085--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9","/g/EMBO_HTM_2012--cp/images","XWNeg9_XWNeg9","EMBO_2012_Group3__XWNeg9"
"344",344,282,"EMBO_2012_Group3--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.png.jpg",-1.264594264,570.4751773,7.479780618,0.020559257,0.012720941,"Scramble","EMBO_2012_Group3",1,"s229174",90,87,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00087--s229174--Scramble/P00001--s229174--Scramble","/g/EMBO_HTM_2012--cp/images","Scramble_s229174","EMBO_2012_Group3__Scramble"
"345",345,214,"EMBO_2012_Group4--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.png.jpg",-1.085146664,576.4579439,6.040080597,0.018276473,0.010235685,"XWNeg9","EMBO_2012_Group4",1,"XWNeg9",90,15,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00015--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9","/g/EMBO_HTM_2012--cp/images","XWNeg9_XWNeg9","EMBO_2012_Group4__XWNeg9"
"346",346,110,"EMBO_2012_Group4--empty--empty--W0016--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--empty--empty--W0016--P001--T00090--Z000--C01.ome.png.jpg",-1.416459064,616.6727273,6.18536986,0.015700702,0.009615041,"empty","EMBO_2012_Group4",1,"empty",90,16,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00016--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group4__empty"
"347",347,121,"EMBO_2012_Group4--empty--empty--W0013--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--empty--empty--W0013--P001--T00090--Z000--C01.ome.png.jpg",-1.128209305,551.8099174,5.867637381,0.019989697,0.010596203,"empty","EMBO_2012_Group4",1,"empty",90,13,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00013--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group4__empty"
"348",348,145,"EMBO_2012_Group4--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.png.jpg",-1.00186173,512.5448276,6.60789392,0.028226458,0.012888571,"KIF11","EMBO_2012_Group4",1,"s7903",90,14,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00014--s7903--KIF11/P00001--s7903--KIF11","/g/EMBO_HTM_2012--cp/images","KIF11_s7903","EMBO_2012_Group4__KIF11"
"349",349,199,"EMBO_2012_Group4--empty--empty--W0056--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--empty--empty--W0056--P001--T00090--Z000--C01.ome.png.jpg",-1.388388978,558.2261307,5.67873424,0.015544815,0.009949812,"empty","EMBO_2012_Group4",1,"empty",90,56,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00056--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group4__empty"
"350",350,173,"EMBO_2012_Group4--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.png.jpg",-1.133473311,519.5606936,5.483318465,0.016789431,0.010287488,"CDC20","EMBO_2012_Group4",1,"sCDC20",90,53,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00053--sCDC20--CDC20/P00001--sCDC20--CDC20","/g/EMBO_HTM_2012--cp/images","CDC20_sCDC20","EMBO_2012_Group4__CDC20"
"351",351,134,"EMBO_2012_Group4--empty--empty--W0054--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--empty--empty--W0054--P001--T00090--Z000--C01.ome.png.jpg",-1.176680435,491.8507463,4.888409008,0.01605101,0.00951707,"empty","EMBO_2012_Group4",1,"empty",90,54,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00054--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group4__empty"
"352",352,204,"EMBO_2012_Group4--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group4--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.png.jpg",-1.389047166,579.5,5.313338621,0.013949453,0.008803604,"ECT2","EMBO_2012_Group4",1,"s4445",90,55,"/g/EMBO_HTM_2012/EMBO_2012_Group4/W00055--s4445--ECT2/P00001--s4445--ECT2","/g/EMBO_HTM_2012--cp/images","ECT2_s4445","EMBO_2012_Group4__ECT2"
"353",353,171,"EMBO_2012_Group3--empty--empty--W0066--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0066--P001--T00090--Z000--C01.ome.png.jpg",-1.306219763,586.8128655,9.268640503,0.026970007,0.01540271,"empty","EMBO_2012_Group3",1,"empty",90,66,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00066--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"354",354,113,"EMBO_2012_Group3--empty--empty--W0067--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0067--P001--T00090--Z000--C01.ome.png.jpg",-1.26496773,520.8230089,8.723802989,0.028242291,0.016503446,"empty","EMBO_2012_Group3",1,"empty",90,67,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00067--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"355",355,238,"EMBO_2012_Group3--empty--empty--W0068--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0068--P001--T00090--Z000--C01.ome.png.jpg",-1.345551962,566.5,8.485320311,0.024032202,0.014668859,"empty","EMBO_2012_Group3",1,"empty",90,68,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00068--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"356",356,162,"EMBO_2012_Group3--empty--empty--W0065--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0065--P001--T00090--Z000--C01.ome.png.jpg",-1.267065211,589.5617284,9.468985166,0.0282274,0.015722111,"empty","EMBO_2012_Group3",1,"empty",90,65,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00065--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"357",357,122,"EMBO_2012_Group1--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.png.jpg",-0.98897577,636.9590164,12.55190764,0.045354323,0.020340798,"KIF11","EMBO_2012_Group1",1,"s7903",90,11,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00011--s7903--KIF11/P00001--s7903--KIF11","/g/EMBO_HTM_2012--cp/images","KIF11_s7903","EMBO_2012_Group1__KIF11"
"358",358,209,"EMBO_2012_Group1--empty--empty--W0012--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0012--P001--T00090--Z000--C01.ome.png.jpg",-1.151814674,648.7368421,9.406892043,0.027832405,0.014775293,"empty","EMBO_2012_Group1",1,"empty",90,12,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00012--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"359",359,192,"EMBO_2012_Group1--empty--empty--W0010--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--empty--empty--W0010--P001--T00090--Z000--C01.ome.png.jpg",-1.251199777,613.1875,9.887548872,0.027157724,0.01581503,"empty","EMBO_2012_Group1",1,"empty",90,10,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00010--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group1__empty"
"360",360,278,"EMBO_2012_Group1--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group1--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.png.jpg",-1.308951064,619.2769784,9.773427366,0.025265671,0.015097301,"XWNeg9","EMBO_2012_Group1",1,"s444246",90,9,"/g/EMBO_HTM_2012/EMBO_2012_Group1/W00009--s444246--XWNeg9/P00001--s444246--XWNeg9","/g/EMBO_HTM_2012--cp/images","XWNeg9_s444246","EMBO_2012_Group1__XWNeg9"
"361",361,162,"EMBO_2012_Group3--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.png.jpg",-1.257786049,635.7222222,10.3678317,0.028402225,0.016192557,"CIT","EMBO_2012_Group3",1,"s21911",90,63,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00063--s21911--CIT/P00001--s21911--CIT","/g/EMBO_HTM_2012--cp/images","CIT_s21911","EMBO_2012_Group3__CIT"
"362",362,169,"EMBO_2012_Group3--empty--empty--W0064--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0064--P001--T00090--Z000--C01.ome.png.jpg",-1.193532465,626.6390533,10.47570487,0.031664197,0.016480957,"empty","EMBO_2012_Group3",1,"empty",90,64,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00064--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"363",363,149,"EMBO_2012_Group3--empty--empty--W0061--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0061--P001--T00090--Z000--C01.ome.png.jpg",-1.266738542,625.590604,10.614541,0.02848388,0.016405296,"empty","EMBO_2012_Group3",1,"empty",90,61,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00061--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"364",364,132,"EMBO_2012_Group3--empty--empty--W0062--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0062--P001--T00090--Z000--C01.ome.png.jpg",-1.244921014,571.7575758,9.540901763,0.031645594,0.016289773,"empty","EMBO_2012_Group3",1,"empty",90,62,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00062--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"365",365,106,"EMBO_2012_Group3--empty--empty--W0095--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0095--P001--T00090--Z000--C01.ome.png.jpg",-1.36510505,572.6981132,9.897804928,0.030681426,0.016585108,"empty","EMBO_2012_Group3",1,"empty",90,95,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00095--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
"366",366,170,"EMBO_2012_Group3--empty--empty--W0093--P001--T00090--Z000--C01.ome.tif.jpg","EMBO_2012_Group3--empty--empty--W0093--P001--T00090--Z000--C01.ome.png.jpg",-1.298626136,608.9941176,9.287511281,0.026186278,0.0148672,"empty","EMBO_2012_Group3",1,"empty",90,93,"/g/EMBO_HTM_2012/EMBO_2012_Group3/W00093--empty--empty/P00001--empty--empty","/g/EMBO_HTM_2012--cp/images","empty_empty","EMBO_2012_Group3__empty"
